"Anno";"Mes";"Nombre";"Gasto"
2019;11;"Gonzalez, Elia";1000456,429546
2020;11;"Gonzalez, Elia";1001735,20816618
2021;11;"Gonzalez, Elia";1000122,33598236
2017;12;"Gonzalez, Elia";1008660,48108559
2018;12;"Gonzalez, Elia";1000808,7102399
2019;12;"Gonzalez, Elia";1001343,95045134
2020;12;"Gonzalez, Elia";1038182,0053081
2021;12;"Gonzalez, Elia";1000287,33888216
2017;1;"Dominguez Ramirez, Marco";1003033,90777493
2018;1;"Dominguez Ramirez, Marco";1000178,24198808
2019;1;"Dominguez Ramirez, Marco";1003061,40114891
2020;1;"Dominguez Ramirez, Marco";1003179,76526579
2021;1;"Dominguez Ramirez, Marco";1000307,83622426
2017;2;"Dominguez Ramirez, Marco";1000788,79164288
2018;2;"Dominguez Ramirez, Marco";1000580,39532647
2019;2;"Dominguez Ramirez, Marco";1000601,43052683
2020;2;"Dominguez Ramirez, Marco";1000472,95414821
2021;2;"Dominguez Ramirez, Marco";1001374,21644845
2017;3;"Dominguez Ramirez, Marco";1009911,01619371
2018;3;"Dominguez Ramirez, Marco";1001810,938905
2019;3;"Dominguez Ramirez, Marco";1002209,75972301
2020;3;"Dominguez Ramirez, Marco";1003476,76281682
2021;3;"Dominguez Ramirez, Marco";1017915,73901964
2017;4;"Dominguez Ramirez, Marco";1001285,042892
2018;4;"Dominguez Ramirez, Marco";1034386,02527043
2019;4;"Dominguez Ramirez, Marco";1000326,56841257
2020;4;"Dominguez Ramirez, Marco";1002840,36591323
2021;4;"Dominguez Ramirez, Marco";1000846,89263752
2017;5;"Dominguez Ramirez, Marco";1001208,27982302
2018;5;"Dominguez Ramirez, Marco";1000827,39399184
2019;5;"Dominguez Ramirez, Marco";1001453,85830088
2020;5;"Dominguez Ramirez, Marco";1046668,35743259
2021;5;"Dominguez Ramirez, Marco";1000200,0695344
2017;6;"Dominguez Ramirez, Marco";1000953,42902288
2018;6;"Dominguez Ramirez, Marco";1000448,55021378
2019;6;"Dominguez Ramirez, Marco";1002619,11545946
2020;6;"Dominguez Ramirez, Marco";1006294,79479296
2021;6;"Dominguez Ramirez, Marco";1004270,19371637
2017;7;"Dominguez Ramirez, Marco";1006074,12037545
2018;7;"Dominguez Ramirez, Marco";1004054,30400901
2019;7;"Dominguez Ramirez, Marco";1017789,62714044
2020;7;"Dominguez Ramirez, Marco";1001023,09529109
2021;7;"Dominguez Ramirez, Marco";1002252,65723487
2017;8;"Dominguez Ramirez, Marco";1002803,05917454
2018;8;"Dominguez Ramirez, Marco";1000229,7077945
2019;8;"Dominguez Ramirez, Marco";1000280,59197982
2020;8;"Dominguez Ramirez, Marco";1000433,22519134
2021;8;"Dominguez Ramirez, Marco";1000757,48407382
2017;9;"Dominguez Ramirez, Marco";28822811,8979589
2018;9;"Dominguez Ramirez, Marco";1000296,30734879
2019;9;"Dominguez Ramirez, Marco";1000089,88362157
2020;9;"Dominguez Ramirez, Marco";1000303,07424455
2021;9;"Dominguez Ramirez, Marco";1000288,26641725
2017;10;"Dominguez Ramirez, Marco";1001899,96872815
2018;10;"Dominguez Ramirez, Marco";1001079,2724377
2019;10;"Dominguez Ramirez, Marco";1000364,49965531
2020;10;"Dominguez Ramirez, Marco";1001169,59485911
2021;10;"Dominguez Ramirez, Marco";1002480,36395222
2017;11;"Dominguez Ramirez, Marco";1000388,15091194
2018;11;"Dominguez Ramirez, Marco";1000889,46903306
2019;11;"Dominguez Ramirez, Marco";1000932,48403639
2020;11;"Dominguez Ramirez, Marco";1000477,28832216
2021;11;"Dominguez Ramirez, Marco";1002530,56382085
2017;12;"Dominguez Ramirez, Marco";1000365,38446027
2018;12;"Dominguez Ramirez, Marco";1000467,79600135
2019;12;"Dominguez Ramirez, Marco";1000956,4475045
2020;12;"Dominguez Ramirez, Marco";1000484,13729599
2021;12;"Dominguez Ramirez, Marco";1000239,44771398
2017;1;"Padilla, Maria";1001265,52641113
2018;1;"Padilla, Maria";1001862,42474761
2019;1;"Padilla, Maria";1000694,72288149
2020;1;"Padilla, Maria";1001585,47747011
2021;1;"Padilla, Maria";1002178,98836316
2017;2;"Padilla, Maria";1002019,30961415
2018;2;"Padilla, Maria";1001733,56616553
2019;2;"Padilla, Maria";1000515,22827734
2020;2;"Padilla, Maria";1001172,58277568
2021;2;"Padilla, Maria";1002079,86798509
2017;3;"Padilla, Maria";1001141,12601051
2018;3;"Padilla, Maria";1000817,27452459
2019;3;"Padilla, Maria";1004229,52058602
2020;3;"Padilla, Maria";1000542,64586342
2021;3;"Padilla, Maria";1182340,46016871
2017;4;"Padilla, Maria";1002097,9035799
2018;4;"Padilla, Maria";1000788,14247354
2019;4;"Padilla, Maria";1000790,11328168
2020;4;"Padilla, Maria";1005065,04916083
2021;4;"Padilla, Maria";1006520,84414534
2017;5;"Padilla, Maria";1000572,37103369
2018;5;"Padilla, Maria";1020708,93031348
2019;5;"Padilla, Maria";1000640,49503905
2020;5;"Padilla, Maria";1002820,03595987
2021;5;"Padilla, Maria";1001169,96001527
2017;6;"Padilla, Maria";1000479,44408191
2018;6;"Padilla, Maria";1002441,08999405
2019;6;"Padilla, Maria";1009540,60882661
2020;6;"Padilla, Maria";1000371,84276777
2021;6;"Padilla, Maria";1026424,07507853
2017;7;"Padilla, Maria";1000262,78186166
2018;7;"Padilla, Maria";1000297,32921597
2019;7;"Padilla, Maria";1000439,01162748
2020;7;"Padilla, Maria";1000443,53459657
2021;7;"Padilla, Maria";1000484,57670296
2017;8;"Padilla, Maria";1000432,71400838
2018;8;"Padilla, Maria";1001071,27140692
2019;8;"Padilla, Maria";1001204,52639551
2020;8;"Padilla, Maria";1000567,08205259
2021;8;"Padilla, Maria";1005332,2499098
2017;9;"Padilla, Maria";1039381,26857703
2018;9;"Padilla, Maria";1002013,83869286
2019;9;"Padilla, Maria";1001439,2125952
2020;9;"Padilla, Maria";1001030,45994536
2021;9;"Padilla, Maria";1000237,88942035
2017;10;"Padilla, Maria";1000768,76854025
2018;10;"Padilla, Maria";1010192,63662728
2019;10;"Padilla, Maria";1000196,87009971
2020;10;"Padilla, Maria";1001621,94079977
2021;10;"Padilla, Maria";1002514,81543532
2017;11;"Padilla, Maria";1000592,84439253
2018;11;"Padilla, Maria";1002731,09915295
2019;11;"Padilla, Maria";1000396,77306438
2020;11;"Padilla, Maria";1000137,26899243
2021;11;"Padilla, Maria";1000392,06871228
2017;12;"Padilla, Maria";1001759,95283685
2018;12;"Padilla, Maria";1000827,90266401
2019;12;"Padilla, Maria";1012085,56195656
2020;12;"Padilla, Maria";1001912,04966996
2021;12;"Padilla, Maria";1000569,60956384
2017;1;"Campos Bejarano, Brianna";1003334,71090798
2018;1;"Campos Bejarano, Brianna";1003233,94145706
2019;1;"Campos Bejarano, Brianna";1000867,22171744
2020;1;"Campos Bejarano, Brianna";1000989,25062971
2021;1;"Campos Bejarano, Brianna";1036003,03116383
2017;2;"Campos Bejarano, Brianna";1001739,90562719
2018;2;"Campos Bejarano, Brianna";1000156,34940777
2019;2;"Campos Bejarano, Brianna";1008082,36062996
2020;2;"Campos Bejarano, Brianna";1002061,15569981
2021;2;"Campos Bejarano, Brianna";1000130,60495389
2017;3;"Campos Bejarano, Brianna";1020496,29207481
2018;3;"Campos Bejarano, Brianna";1002327,10687439
2019;3;"Campos Bejarano, Brianna";1002591,64802239
2020;3;"Campos Bejarano, Brianna";1004704,42511491
2021;3;"Campos Bejarano, Brianna";1000657,26883936
2017;4;"Campos Bejarano, Brianna";1003849,87518917
2018;4;"Campos Bejarano, Brianna";1000411,66317279
2019;4;"Campos Bejarano, Brianna";1000251,72366628
2020;4;"Campos Bejarano, Brianna";1000445,95133187
2021;4;"Campos Bejarano, Brianna";1000467,28578785
2017;5;"Campos Bejarano, Brianna";1001441,88199879
2018;5;"Campos Bejarano, Brianna";1000560,49859117
2019;5;"Campos Bejarano, Brianna";1002338,11771311
2020;5;"Campos Bejarano, Brianna";1011152,08320863
2021;5;"Campos Bejarano, Brianna";1002203,83506241
2017;6;"Campos Bejarano, Brianna";1000772,70247847
2018;6;"Campos Bejarano, Brianna";1001524,31485204
2019;6;"Campos Bejarano, Brianna";1001791,072444
2020;6;"Campos Bejarano, Brianna";1000899,37387567
2021;6;"Campos Bejarano, Brianna";1003511,23587147
2017;7;"Campos Bejarano, Brianna";1001597,84957552
2018;7;"Campos Bejarano, Brianna";1002697,3875202
2019;7;"Campos Bejarano, Brianna";1000259,83164381
2020;7;"Campos Bejarano, Brianna";1000760,15419424
2021;7;"Campos Bejarano, Brianna";1001265,443475
2017;8;"Campos Bejarano, Brianna";1001326,87211275
2018;8;"Campos Bejarano, Brianna";1001637,53904076
2019;8;"Campos Bejarano, Brianna";1061898,65458444
2020;8;"Campos Bejarano, Brianna";1001521,41166115
2021;8;"Campos Bejarano, Brianna";1004798,17044285
2017;9;"Campos Bejarano, Brianna";1000796,46557228
2018;9;"Campos Bejarano, Brianna";1002609,08723353
2019;9;"Campos Bejarano, Brianna";1070406,58660013
2020;9;"Campos Bejarano, Brianna";1000314,98228068
2021;9;"Campos Bejarano, Brianna";1006145,31047332
2017;10;"Campos Bejarano, Brianna";1001849,92043933
2018;10;"Campos Bejarano, Brianna";1000173,36855929
2019;10;"Campos Bejarano, Brianna";1008890,05168395
2020;10;"Campos Bejarano, Brianna";1004138,20595884
2021;10;"Campos Bejarano, Brianna";1000712,30641647
2017;11;"Campos Bejarano, Brianna";1001957,15702072
2018;11;"Campos Bejarano, Brianna";1000580,90111797
2019;11;"Campos Bejarano, Brianna";1001875,25681972
2020;11;"Campos Bejarano, Brianna";1000110,34164118
2021;11;"Campos Bejarano, Brianna";1001207,02941165
2017;12;"Campos Bejarano, Brianna";1002485,33513885
2018;12;"Campos Bejarano, Brianna";1000630,70207256
2019;12;"Campos Bejarano, Brianna";1004264,13337009
2020;12;"Campos Bejarano, Brianna";1000307,30188222
2021;12;"Campos Bejarano, Brianna";1000495,2363565
2017;1;"Deherrera, Valerie";1000602,11204365
2018;1;"Deherrera, Valerie";1000328,20173542
2019;1;"Deherrera, Valerie";1003228,41500795
2020;1;"Deherrera, Valerie";1000369,02606045
2021;1;"Deherrera, Valerie";1039929,74859553
2017;2;"Deherrera, Valerie";1000336,54993492
2018;2;"Deherrera, Valerie";1000643,49323632
2019;2;"Deherrera, Valerie";1000389,2166855
2020;2;"Deherrera, Valerie";1122817,31184113
2021;2;"Deherrera, Valerie";1003616,81892894
2017;3;"Deherrera, Valerie";1002996,61822038
2018;3;"Deherrera, Valerie";1000305,68780792
2019;3;"Deherrera, Valerie";1000403,2985938
2020;3;"Deherrera, Valerie";1001263,64605373
2021;3;"Deherrera, Valerie";1002011,31453132
2017;4;"Deherrera, Valerie";1010779,77139621
2018;4;"Deherrera, Valerie";1000630,39546805
2019;4;"Deherrera, Valerie";1000488,17537914
2020;4;"Deherrera, Valerie";1000860,06685761
2021;4;"Deherrera, Valerie";1005501,05614368
2017;5;"Deherrera, Valerie";1000692,42753417
2018;5;"Deherrera, Valerie";1081575,64940671
2019;5;"Deherrera, Valerie";1001910,26569314
2020;5;"Deherrera, Valerie";1002460,63679708
2021;5;"Deherrera, Valerie";1000419,77924886
2017;6;"Deherrera, Valerie";1005201,99964004
2018;6;"Deherrera, Valerie";1001356,32648799
2019;6;"Deherrera, Valerie";1035106,43641671
2020;6;"Deherrera, Valerie";1013057,08181058
2021;6;"Deherrera, Valerie";1000662,67929366
2017;7;"Deherrera, Valerie";1007018,20960373
2018;7;"Deherrera, Valerie";1002401,70811451
2019;7;"Deherrera, Valerie";1000478,7664364
2020;7;"Deherrera, Valerie";1001147,59075484
2021;7;"Deherrera, Valerie";1000125,93546273
2017;8;"Deherrera, Valerie";1002171,78062433
2018;8;"Deherrera, Valerie";1021960,04400791
2019;8;"Deherrera, Valerie";1000659,07008382
2020;8;"Deherrera, Valerie";1000908,19479326
2021;8;"Deherrera, Valerie";1000719,93431168
2017;9;"Deherrera, Valerie";1001014,13773334
2018;9;"Deherrera, Valerie";1002389,53384536
2019;9;"Deherrera, Valerie";1001340,81457353
2020;9;"Deherrera, Valerie";1006936,96736366
2021;9;"Deherrera, Valerie";1000517,6875991
2017;10;"Deherrera, Valerie";1002351,18524035
2018;10;"Deherrera, Valerie";1001085,0178005
2019;10;"Deherrera, Valerie";1000319,19093826
2020;10;"Deherrera, Valerie";1018243,87936749
2021;10;"Deherrera, Valerie";1000842,52349746
2017;11;"Deherrera, Valerie";1000213,08720885
2018;11;"Deherrera, Valerie";1006325,05756888
2019;11;"Deherrera, Valerie";1000133,59886991
2020;11;"Deherrera, Valerie";1000276,2623586
2021;11;"Deherrera, Valerie";1000323,59031288
2017;12;"Deherrera, Valerie";1003966,70666197
2018;12;"Deherrera, Valerie";1002127,05967134
2019;12;"Deherrera, Valerie";1013283,16003686
2020;12;"Deherrera, Valerie";1003173,96941803
2021;12;"Deherrera, Valerie";1000606,49597669
2017;1;"Echevarria, Megan";1000218,31307279
2018;1;"Echevarria, Megan";1003725,35643586
2019;1;"Echevarria, Megan";1000606,1244091
2020;1;"Echevarria, Megan";1000726,13112039
2021;1;"Echevarria, Megan";1004184,53219035
2017;2;"Echevarria, Megan";1000209,82857007
2018;2;"Echevarria, Megan";1003082,39146038
2019;2;"Echevarria, Megan";1000878,68558757
2020;2;"Echevarria, Megan";1006964,74155667
2021;2;"Echevarria, Megan";1001541,80582532
2017;3;"Echevarria, Megan";1000867,38410261
2018;3;"Echevarria, Megan";1004084,23994083
2019;3;"Echevarria, Megan";1000427,27897169
2020;3;"Echevarria, Megan";1007451,37514588
2021;3;"Echevarria, Megan";1000557,30907867
2017;4;"Echevarria, Megan";1015023,99838485
2018;4;"Echevarria, Megan";1000371,04105052
2019;4;"Echevarria, Megan";1002707,00538232
2020;4;"Echevarria, Megan";1118609,01294388
2021;4;"Echevarria, Megan";1000321,75940671
2017;5;"Echevarria, Megan";1000250,9491243
2018;5;"Echevarria, Megan";1003111,03126915
2019;5;"Echevarria, Megan";1000643,70496946
2020;5;"Echevarria, Megan";1000264,98735749
2021;5;"Echevarria, Megan";1000970,12383265
2017;6;"Echevarria, Megan";1010247,53618936
2018;6;"Echevarria, Megan";1000299,04850015
2019;6;"Echevarria, Megan";1020605,11848463
2020;6;"Echevarria, Megan";1010990,81211484
2021;6;"Echevarria, Megan";1000570,20843145
2017;7;"Echevarria, Megan";1000887,10677263
2018;7;"Echevarria, Megan";1000281,51971778
2019;7;"Echevarria, Megan";1000701,37940629
2020;7;"Echevarria, Megan";1005943,85810485
2021;7;"Echevarria, Megan";1000358,72666942
2017;8;"Echevarria, Megan";1000403,440252
2018;8;"Echevarria, Megan";1001101,9837781
2019;8;"Echevarria, Megan";1012349,43827949
2020;8;"Echevarria, Megan";1000732,10176322
2021;8;"Echevarria, Megan";1001675,36807128
2017;9;"Echevarria, Megan";1005841,94638595
2018;9;"Echevarria, Megan";1027124,11480443
2019;9;"Echevarria, Megan";1009408,44885686
2020;9;"Echevarria, Megan";1004693,25909059
2021;9;"Echevarria, Megan";1188929,50055803
2017;10;"Echevarria, Megan";1000698,17859288
2018;10;"Echevarria, Megan";1000354,09850004
2019;10;"Echevarria, Megan";1002801,81989877
2020;10;"Echevarria, Megan";1000280,94543635
2021;10;"Echevarria, Megan";1000851,54820102
2017;11;"Echevarria, Megan";1001120,32825084
2018;11;"Echevarria, Megan";1000424,65266236
2019;11;"Echevarria, Megan";1001411,98819493
2020;11;"Echevarria, Megan";1000128,29653117
2021;11;"Echevarria, Megan";1001924,81832859
2017;12;"Echevarria, Megan";1000594,88899634
2018;12;"Echevarria, Megan";1181333,26685732
2019;12;"Echevarria, Megan";1004714,53851001
2020;12;"Echevarria, Megan";1000483,91061991
2021;12;"Echevarria, Megan";1002335,13660768
2017;1;"Almengor, Kenia";1000770,76152596
2018;1;"Almengor, Kenia";1006734,83196993
2019;1;"Almengor, Kenia";1001944,79255006
2020;1;"Almengor, Kenia";1000187,92404641
2021;1;"Almengor, Kenia";1013518,81984699
2017;2;"Almengor, Kenia";1006223,34471028
2018;2;"Almengor, Kenia";1000566,39293023
2019;2;"Almengor, Kenia";1000311,67028425
2020;2;"Almengor, Kenia";1001546,58551196
2021;2;"Almengor, Kenia";1000767,28824426
2017;3;"Almengor, Kenia";1000395,90834554
2018;3;"Almengor, Kenia";1002555,02195721
2019;3;"Almengor, Kenia";1002381,96365995
2020;3;"Almengor, Kenia";1001705,06405497
2021;3;"Almengor, Kenia";1000604,24924898
2017;4;"Almengor, Kenia";1018002,64476183
2018;4;"Almengor, Kenia";1000243,76602089
2019;4;"Almengor, Kenia";1008883,99079518
2020;4;"Almengor, Kenia";1000342,54163443
2021;4;"Almengor, Kenia";1001800,36213787
2017;5;"Almengor, Kenia";1348412,44610381
2018;5;"Almengor, Kenia";1000887,41195614
2019;5;"Almengor, Kenia";1002618,02276526
2020;5;"Almengor, Kenia";1000644,0829347
2021;5;"Almengor, Kenia";1000683,23986222
2017;6;"Almengor, Kenia";1000829,24179909
2018;6;"Almengor, Kenia";1000234,02866869
2019;6;"Almengor, Kenia";1000852,78823999
2020;6;"Almengor, Kenia";1000589,40823645
2021;6;"Almengor, Kenia";1000916,91656834
2017;7;"Almengor, Kenia";1000521,86692449
2018;7;"Almengor, Kenia";1008934,75733714
2019;7;"Almengor, Kenia";1035415,73347715
2020;7;"Almengor, Kenia";1000781,35686953
2021;7;"Almengor, Kenia";1001439,22016573
2017;8;"Almengor, Kenia";1000639,73372976
2018;8;"Almengor, Kenia";1000830,69103796
2019;8;"Almengor, Kenia";1000647,58375522
2020;8;"Almengor, Kenia";1000362,17305101
2021;8;"Almengor, Kenia";1004429,90998322
2017;9;"Almengor, Kenia";1000482,11000312
2018;9;"Almengor, Kenia";1000162,09708585
2019;9;"Almengor, Kenia";1000588,99326889
2020;9;"Almengor, Kenia";1002395,83166914
2021;9;"Almengor, Kenia";1001619,87151029
2017;10;"Almengor, Kenia";1000385,6319499
2018;10;"Almengor, Kenia";1008983,50615723
2019;10;"Almengor, Kenia";1008416,61942131
2020;10;"Almengor, Kenia";1010589,50384988
2021;10;"Almengor, Kenia";1000470,24763622
2017;11;"Almengor, Kenia";1005392,85145674
2018;11;"Almengor, Kenia";1000239,85193852
2019;11;"Almengor, Kenia";1001306,37445389
2020;11;"Almengor, Kenia";1000636,77871291
2021;11;"Almengor, Kenia";1000213,92662686
2017;12;"Almengor, Kenia";1401110,64594062
2018;12;"Almengor, Kenia";1000603,88562049
2019;12;"Almengor, Kenia";1000996,09603352
2020;12;"Almengor, Kenia";1001214,27434599
2021;12;"Almengor, Kenia";1001199,87333199
2017;1;"Valencia, Antonio";1001031,43454697
2018;1;"Valencia, Antonio";1006120,45706479
2019;1;"Valencia, Antonio";1003207,80477008
2020;1;"Valencia, Antonio";1000556,54756067
2021;1;"Valencia, Antonio";1001422,7729933
2017;2;"Valencia, Antonio";1007838,07746751
2018;2;"Valencia, Antonio";1000714,96185012
2019;2;"Valencia, Antonio";1001516,87519572
2020;2;"Valencia, Antonio";1000219,23492324
2021;2;"Valencia, Antonio";1000661,0354355
2017;3;"Valencia, Antonio";1002854,05949658
2018;3;"Valencia, Antonio";1003026,3192095
2019;3;"Valencia, Antonio";1000584,6065691
2020;3;"Valencia, Antonio";1001468,54761715
2021;3;"Valencia, Antonio";1002683,8529213
2017;4;"Valencia, Antonio";1001587,6014784
2018;4;"Valencia, Antonio";1001523,32394468
2019;4;"Valencia, Antonio";1003352,89637197
2020;4;"Valencia, Antonio";1000806,98386157
2021;4;"Valencia, Antonio";1004323,3351176
2017;5;"Valencia, Antonio";1003179,89315916
2018;5;"Valencia, Antonio";1000849,23863012
2019;5;"Valencia, Antonio";1001419,92808673
2020;5;"Valencia, Antonio";1023552,98614758
2021;5;"Valencia, Antonio";1011310,4915484
2017;6;"Valencia, Antonio";1000368,12663532
2018;6;"Valencia, Antonio";1002820,99226242
2019;6;"Valencia, Antonio";1002653,54775528
2020;6;"Valencia, Antonio";1001345,58706472
2021;6;"Valencia, Antonio";1002221,51770752
2017;7;"Valencia, Antonio";1001063,60756366
2018;7;"Valencia, Antonio";1000172,69795354
2019;7;"Valencia, Antonio";1000680,7663116
2020;7;"Valencia, Antonio";1000366,16762522
2021;7;"Valencia, Antonio";1001076,92242734
2017;8;"Valencia, Antonio";1046085,05076997
2018;8;"Valencia, Antonio";1000768,29327386
2019;8;"Valencia, Antonio";1000891,15871446
2020;8;"Valencia, Antonio";1000758,45466256
2021;8;"Valencia, Antonio";1001225,99088542
2017;9;"Valencia, Antonio";1002004,08975979
2018;9;"Valencia, Antonio";1000474,95714482
2019;9;"Valencia, Antonio";1000457,29435722
2020;9;"Valencia, Antonio";1003272,03938778
2021;9;"Valencia, Antonio";1001401,86124247
2017;10;"Valencia, Antonio";1000330,09949674
2018;10;"Valencia, Antonio";1002590,18302857
2019;10;"Valencia, Antonio";1000454,99740624
2020;10;"Valencia, Antonio";1000552,31554616
2021;10;"Valencia, Antonio";1003291,79713846
2017;11;"Valencia, Antonio";1000664,83852463
2018;11;"Valencia, Antonio";1000248,43336653
2019;11;"Valencia, Antonio";1000619,59006861
2020;11;"Valencia, Antonio";1001517,57668928
2021;11;"Valencia, Antonio";1002049,81994644
2017;12;"Valencia, Antonio";1000422,9368863
2018;12;"Valencia, Antonio";1000421,71073429
2019;12;"Valencia, Antonio";1000248,20170119
2020;12;"Valencia, Antonio";1001075,16424278
2021;12;"Valencia, Antonio";1000403,29206659
2017;1;"Roberts, Marissa";1000618,04866156
2018;1;"Roberts, Marissa";1000414,28284704
2019;1;"Roberts, Marissa";1079634,06144982
2020;1;"Roberts, Marissa";1000584,28238241
2021;1;"Roberts, Marissa";1000670,24279121
2017;2;"Roberts, Marissa";1001809,03278837
2018;2;"Roberts, Marissa";1000407,0211635
2019;2;"Roberts, Marissa";1000745,85574193
2020;2;"Roberts, Marissa";1004933,56472054
2021;2;"Roberts, Marissa";1002254,92515425
2017;3;"Roberts, Marissa";1001959,82515584
2018;3;"Roberts, Marissa";1001439,17587756
2019;3;"Roberts, Marissa";1005097,09736645
2020;3;"Roberts, Marissa";1018311,30137101
2021;3;"Roberts, Marissa";1007673,83553416
2017;4;"Roberts, Marissa";1000717,15828132
2018;4;"Roberts, Marissa";1000680,68448448
2019;4;"Roberts, Marissa";1000276,20977575
2020;4;"Roberts, Marissa";1000680,23873754
2021;4;"Roberts, Marissa";1000313,24191108
2017;5;"Roberts, Marissa";1001996,93657603
2018;5;"Roberts, Marissa";1000944,16399749
2019;5;"Roberts, Marissa";1096735,37831957
2020;5;"Roberts, Marissa";1000882,70270812
2021;5;"Roberts, Marissa";1000198,63046533
2017;6;"Roberts, Marissa";1001739,05747678
2018;6;"Roberts, Marissa";1000246,64736178
2019;6;"Roberts, Marissa";1002187,55913807
2020;6;"Roberts, Marissa";1000281,87059684
2021;6;"Roberts, Marissa";1004126,40968974
2017;7;"Roberts, Marissa";1001885,00107769
2018;7;"Roberts, Marissa";1000252,26503694
2019;7;"Roberts, Marissa";1000822,92773135
2020;7;"Roberts, Marissa";1000285,40419717
